address,lat,lng
10600 s hale,41.70106594755997,-87.66932251863054
5300 w dickens ave,41.91870293862146,-87.75835737067102
3400 w 53rd st,41.79719148634553,-87.70867329127209
4000 n mason,41.953142250142676,-87.77560945603062
1 s cicero,41.88044654626061,-87.74521031428803
6000 s ingleside,41.78585196654428,-87.60287416011542
2500 n canon dr,41.927187414854394,-87.63451806651037
6200 n oakley ave,41.99416321845085,-87.68736995516062
1900 n sheffield,41.91616654371285,-87.6533372682784
2400 n meade,41.92386635928932,-87.77821835928933
2700 n linder ave.,41.92949923954721,-87.76377896685601
1500 w mayfield,41.907607459893825,-87.77311976106502
600 w harriso,41.87443926719629,-87.64250922053623
10100 s peoria st,41.7103737171793,-87.64538823552981
4000 n mobile,41.95299704010772,-87.78415162678336
1400 n dayton,41.90683454954122,-87.64943887820957
4800 w hirsch st,41.90606461440968,-87.74612242324663
8000 s evans,41.749280968636384,-87.60643677549177
1400 w flournoy,41.87337651875456,-87.66206027699232
3200 e 133rd,41.653759483997376,-87.54583501600261
7500 w bryn mawr,41.98180096476993,-87.81459832168613
5200 n campbell,41.97690207640795,-87.6910816253356
11100 s hoyne,41.69182144928923,-87.67404809186019
4000 n lowell,41.95371588481736,-87.73683740316788
300 n central ave,41.88592724562872,-87.76509889595451
3800 w leland,41.96654461990704,-87.72313205925886
5600 s kedzie,41.79114871717931,-87.70351685209744
5500 w balmoral,41.97938887240713,-87.76602037240713
4200 w augusta boulevard,41.898950453257385,-87.73125252844942
200 n racine,41.885561027655115,-87.65688167463097
1900 e 70th st,41.76802417718604,-87.57869444539119
6200 w dickens,41.91834964646062,-87.78047092154215
3100 e cheltenham place,41.753561486024296,-87.54961224216864
10800 s eggleston,41.697772994171636,-87.63413674274318
2800 w 22nd pl,41.851047531529495,-87.69551087359241
6900 s mlk dr,41.76927450971966,-87.61539371881315
2600 n austin ave,41.92765171717932,-87.77587791038124
2600 s indiana,41.845184664723895,-87.62209735599258
2600 w 23rd st,41.85021958317482,-87.69057432267628
2600 w 107th st,41.69906248600597,-87.6864910284494
5600 s hermitage,41.792030549541245,-87.668229801027
5500 w eddy,41.94502348600597,-87.76443086081134
1500 w pratt blvd,42.00544152264969,-87.6680312216227
2200 n kimball,41.921134826533546,-87.71203085209744
5500 s halsted st,41.793879745817975,-87.64521443133155
5200 s albany,41.798897245628716,-87.7013083265622
3500 s aberdeen,41.83071293392258,-87.6534321756629
9000 s stony island,41.731316884817375,-87.58555878660026
2100 s fairfield,41.853617161809694,-87.69428884488407
4300 w north ave,41.909809471579244,-87.73403327699232
2400 w carmen,41.974167770007746,-87.6891614348651
7200 s halsted,41.763247658895494,-87.64438826106503
3800 w 15th st,41.86082273023741,-87.7201922302374
2600 w huron,41.893942769864616,-87.69180176986461
4200 w north,41.90985650432785,-87.73140051012754
7600 s carpenter,41.755877413266774,-87.65024929381363
7900 s vincennes,41.75071652117421,-87.6342868172716
200 w 27th st,41.84415468630552,-87.63190353250408
2400 n kildare,41.92443234814397,-87.73415986057768
3800 s sacramento,41.82434840743841,-87.69962030824036
8400 s jeffery ave,41.74223963888814,-87.57585786111187
1500 n st louis,41.90825018231471,-87.71434202324447
6700 n clark st,42.003777698857434,-87.67262425800664
2100 n menard ave,41.918013519760535,-87.77067012258176
6300 s university,41.780443058655656,-87.59728525532574
100 e north ave,41.911321790684845,-87.62730720931515
1400 w sherwin,42.01499149711448,-87.66619088926078
3800 w addison,41.94647451875455,-87.72267094463038
7500 s hermitage,41.75737494572733,-87.66731309479331
700 w wrightwood,41.929122456575605,-87.64669336372555
2000 w javis,42.01518294210239,-87.68050586364633
6100 n keeler,41.99206483236193,-87.73374793591647
300 e 51st,41.802101474897476,-87.61890149999998
4000 s federal,41.82171749901896,-87.62858320682493
3500 w bryn mawr,41.98302745715253,-87.71637200291418
7100 s central park,41.76418954207184,-87.71286825196859
400 e illinois,41.891089533758176,-87.61724027699232
1700 e 71st st,41.7662247251455,-87.58358651962402
700 n lavergne,41.89314706382569,-87.75068060517214
6300 s kedzie,41.778903415478155,-87.70320558757679
6600 s harvard,41.774264800998345,-87.63333033045734
2900 s vernon,41.842019735968535,-87.61568437154837
600 n michigan ave,41.892786816001966,-87.62421784935611
4300 n drake,41.95939399417162,-87.71678743591646
300 s centarl,41.87643864023258,-87.7647678597674
5900 s hamlin ave,41.785949120853,-87.7181037168944
4800 s harding ave,41.80591649125742,-87.72236683377558
1900 s wolcott,41.85580841621449,-87.67353258689602
8700 s morgan,41.735929601308605,-87.64852731302383
2600 w augusta,41.899414152811595,-87.69196439106871
4300 n springfield,41.95920784871864,-87.72538084730753
6500 n bosworth,42.00008324562873,-87.66926046866504
1600 e 49th street,41.80590362844302,-87.58651679781207
1400 e 59th st,41.78793214781611,-87.59145636728674
2100 n mobile ave,41.91836223980033,-87.7828798265622
5400 w augusta,41.89857651875455,-87.76096136081135
3400 w 31st st,41.837174496537536,-87.70997194463037
1000 n christiana,41.89989838431149,-87.71057082555538
3500 w shakespeare,41.92013280124754,-87.71365380124752
2100 w 55th st,41.79334611119991,-87.71307397760452
3900 n southport av,41.95258277957368,-87.66423137534798
5600 s sayre,41.79011371717931,-87.79637733767073
4400 n la crosse,41.96073635159136,-87.74881378085587
2800 w morse,42.006711719866814,-87.69988505870438
3300 w 60th st,41.784456488920064,-87.70578875926351
3300 w madison,41.88101791969318,-87.70856507311663
700 n hoyne ave,41.894101186944326,-87.67949048722569
900 n windsor,41.859184533672135,-88.19145499742712
4300 w 63,41.778603511541206,-87.73025416763805
4400 w parker ave,41.93068947157924,-87.73703438926077
10300 s drake,41.70581849125745,-87.7099477460614
1800 w 75th st,41.75711672222126,-87.6683845387888
1600 w fletcher st,41.93883482368332,-87.67047182368331
4900 w chicago,41.895045230311744,-87.74840887147103
2800 w cicero,41.93177254371287,-87.74664775385168
7200 n sheridan road,42.012858628572715,-87.6635259244948
3600 n recreation dr,41.949277496279095,-87.64297232795867
600 n larrabee,41.89399650000001,-87.64293035959032
900 s paulina,41.87037667994592,-87.66904716030037
1700 n orchard,41.91286374271453,-87.6459783593108
7100 w wrightwood,41.92723272985947,-87.80276386309492
2100 n campbell ave,41.920146052455436,-87.68928088484601
500 w webster ave,41.92199463320637,-87.64142994261725
5000 s bishop st,41.803122572269075,-87.66123875070194
7700 s luella,41.75511296863641,-87.56998835209744
3900 n nora,41.950934161809705,-87.80231796145168
4300 w marquette,41.77130150432785,-87.73018233527613
6700 w talcott,41.97873978125156,-87.79556501911951
500 w 32nd st,41.836332518754546,-87.63910200000001
400 n austin,41.88774000000007,-87.76391999999998
1200 w oakdale,41.935280872888065,-87.65886973938427
900 n orleans,41.89896138613725,-87.63730279574692
5600 s halsted,41.79240450436499,-87.6451657128785
8200 s hermitage,41.74470765889549,-87.6669767682784
9900 s winchester,41.713658413266785,-87.67055679770876
7300 s wolcott,41.761061717179295,-87.6710402682784
2000 s oakley,41.85475631493132,-87.68331651756556
6100 s kenwood,41.78411508208377,-87.59319927943159
600 w 102nd st,41.70886541325166,-87.63807265602493
100 w north av,41.91119752596792,-87.63223049999998
3000 s wells,41.83957766472389,-87.63295888484602
2900 w arthur,41.99936347489747,-87.70231391909515
4600 s pulaski,41.80938204662704,-87.72367826106503
5900 s california,41.786337371617954,-87.69366554158344
700 w schubert,41.931611453257375,-87.64669391909516
600 s clark,41.87425391035259,-87.6307098593108
8900 s chappel,41.733278717179296,-87.57443876827841
1700 w cermak rd,41.85230548600597,-87.66867111226843
5800 s columbia dr,41.788924146294434,-87.58081990519737
6400 s ashland,41.77757240002637,-87.66423660635773
4700 w mclean,41.91791879859293,-87.7437992985929
1900 s calumet ave,41.8569068037683,-87.61924240247541
400 n halsted,41.889098311538454,-87.647629397151
400 n central,41.88732635965718,-87.76515935965719
2300 w medill,41.92425980288723,-87.68525346634901
5000 n lockwood,41.971591085862606,-87.7601710826677
3900 n wayne,41.953168658550155,-87.66351953179561
2000 n sheffield av,41.91815567665314,-87.65342433781021
3100 n hamlin av,41.93794114034709,-87.72188856367144
7100 s talman,41.764538258711866,-87.68942086491589
5600 n major,41.983048173466436,-87.77079846866505
1800 n lake shore dr,41.91635686730473,-87.62825210191414
3800 n ottawa,41.94848724720039,-87.81842437949261
900 w 51st st,41.801611659558965,-87.64784115955895
800 s bell,41.8700246613735,-87.68251438931627
600 n lasalle street,41.89263299999999,-87.63264738874115
2000 w pershing rd,41.82320130696059,-87.67517102072495
10500 s michigan,41.7033190685556,-87.62069057510513
8600 s halsted,41.73762513934199,-87.64372607742071
2200 s lawndale,41.851560278954274,-87.71748394336208
2400 n ashland ave,41.92542035636794,-87.66817038874117
6400 n sacramento,41.99780624562871,-87.70456792480795
600 e 131st st,41.657424783759375,-87.60752421765686
4300 w fullerton av,41.92440747157925,-87.73431202553522
1 w 33rd st,41.834596300911386,-87.62676319908861
4000 n leavitt,41.95414055140663,-87.68367063536837
6800 s carpenter,41.77023199417161,-87.65063884488407
7400 s king dr,41.760081136274465,-87.61519983045734
7300 s seeley,41.76101624562872,-87.6746908265622
6000 s meade ave,41.78317454954122,-87.77413676106505
500 s wolcott av,41.87467308106296,-87.67409577659375
8100 s vernon ave,41.74726496863639,-87.613649301027
6000 s lawndale,41.78418753167958,-87.71561774095585
700 s albany,41.87272822957488,-87.70346639120675
300 s green st,41.8778670315784,-87.64844468306917
3900 n kildare,41.951897413266785,-87.73545096866505
600 e 92nd,41.72655651154118,-87.60924411226843
1600 n orchard,41.91118074271452,-87.64590938816423
1600 e 71st st,41.76622302403587,-87.58585279729692
2900 n nagle,41.932933994171634,-87.78702088484602
1100 w altgeld,41.92718735590893,-87.65618571571574
500 e 94th st,41.72384256705071,-87.61168343294929
3900 w belden,41.92274223803455,-87.72434186331917
900 w 88,41.73429157945883,-87.64596907945881
5200 n kedzie ave,41.975813249923924,-87.7087484558033
10300 s 103rd st,41.70819874638249,-87.55405644290072
700 s pulaski road,41.87241813044608,-87.72542681213551
1800 n winchester,41.914201500000004,-87.6763698593878
8000 s bishop,41.74843399417162,-87.65979026827841
2500 n greenview,41.927061359257024,-87.66585785925702
6400 s calumet ave,41.778854399767866,-87.61730910803075
1900 w patterson,41.94787907469132,-87.67623258112083
2200 w lincoln,41.92200179769157,-87.63650139756334
3900 w 26st,41.844326467684105,-87.72232091909515
2900 n paulina,41.934592778589135,-87.67094369546325
7400 s princeton,41.75979232944775,-87.6321208265622
700 w 18th st,41.857636726428964,-87.64488022642895
500 s colmbus,41.874924967425926,-87.62064465928415
6700 s marshfield,41.77211849852682,-87.66529870729777
3200 s rhdoes,41.835981177520864,-87.61343483727255
400 e 64th place,41.77849173595585,-87.61551850105008
200 e ontario st,41.89337951543633,-87.62234247016559
600 n troy,41.892074968636386,-87.70523691038125
10300 s commercial ave,41.70791524952387,-87.55331827257757
4800 n bernard,41.9684322527246,-87.7146309227415
2600 w ogden ave,41.863133512926176,-87.6910124639332
200 w chicago av,41.89668649639884,-87.63427951294545
10000 n ohare,41.96637000000004,-87.84857999999996
5500 s talman,41.79368242638881,-87.69018813304407
6300 s racine,41.77953563926211,-87.65454036073791
2800 n cicero,41.93177254371287,-87.74664775385168
1300 n ritchie court,41.90595970552255,-87.62660818056423
1 w 15th st,41.86184826835312,-87.62746073164688
4 e 85th st,41.74007137311948,-87.6240903271953
100 e deleware,41.89925355439901,-87.625805016323
3900 w armitage,41.917260576456925,-87.72428398526829
2000 w fletcher,41.93872682355369,-87.6784233235537
4600 s francisco av,41.80992207799065,-87.69674082656219
2600 w north shore ave,42.0031204565756,-87.69524344463038
3400 w 37th pl,41.825293500432686,-87.70955344463039
300 e 61st,41.783841511541205,-87.61870213780367
3000 s bonfield,41.84028924519888,-87.65453919811951
3100 n lavergne,41.9370057839809,-87.75180843113203
400 e oak,41.90052906321772,-87.63948526627667
5100 n mc vicker,41.973613837404315,-87.77949617630735
9600 s state st,41.72029726442329,-87.62371002728908
7 e erie st,41.89399492766489,-87.62782734976193
2800 s union ave,41.84340296863638,-87.64399985209744
700 n st louis,41.893707359591424,-87.71385935959141
1600 w irving park rd,41.95429047879261,-87.6694135284494
3100 w arthur,41.99933175931752,-87.70710300403803
3700 s union,41.827013413266776,-87.64358037763266
100 n willard court,41.883041292091654,-87.65770041632155
5800 w fullerton ave,41.9239355115412,-87.77102416763806
4900 w montana,41.92520794870924,-87.74888064905346
100 e lakeshore dr,41.90086046436589,-87.6238424348782
3700 w 65th st,41.77510947879261,-87.7154935284494
2000 w 110th st,41.69449270821326,-87.67167384073538
1600 e 56th st,41.79345015492739,-87.58528790997174
1700 n melvina,41.911190549541224,-87.78018888874115
1900 s michigan,41.85642558090484,-87.62392839984966
1900 e hayes drive,41.780116474799854,-87.57836044711243
2800 w montrose ave,41.96128949321932,-87.69862252553524
3000 w 41st st,41.8190754532574,-87.69960386081135
2700 n pine grove ave,41.93104083294529,-87.64043578884247
500 s columbus,41.874924967425926,-87.62064465928415
12200 s harvard,41.6722767171793,-87.63093821720794
2800 n sayre,41.93087087835704,-87.80102595502954
6200 n richmond,41.994053664723886,-87.70319046866507
3300 n leclaire,41.94062119083298,-87.75439393270901
4800 s komensky,41.80510754954125,-87.724757845461
5200 s st louis,41.798831070301425,-87.71110478822666
1 w parking lot d,41.95402000000007,-87.69031999999999
6700 s loomis,41.772199498527634,-87.65921920729699
1 w 119th,41.67794248719622,-87.62272651280378
2700 w rosemont avenue,41.99587429944549,-87.69720433669603
7100 s rhodes,41.76553424562872,-87.61165729381365
4000 s dearborn parkway,41.821796180939614,-87.62755828270511
9400 s perry,41.72327063336027,-87.62632024274319
600 w deming place,41.928085252098384,-87.64431396270027
4200 n marine,41.95853433057294,-87.64651902308238
5400 w jackson blvd,41.87661448600596,-87.75968344463037
11000 s kedzie,41.69330425291539,-87.70094191903736
700 w marqutte,41.7725164421489,-87.64278294754456
3000 s emerald,41.83974888481737,-87.6451303265622
8100 s avalon,41.74757907799064,-87.59422827549177
5300 w drummond place,41.92867048600596,-87.75894480544174
9800 s ave g,41.717768833894624,-87.53167183642036
4600 w gladys,41.8760586880625,-87.74055128323377
1800 s canal st,41.85737260392992,-87.63897084156584
3800 w 28th st,41.840733537480936,-87.71963984396889
4200 s prairie,41.81822096863641,-87.619867823244
2400 n kostner,41.924402379271214,-87.73662419087186
5900 s troy,41.78621254229254,-87.70217625175627
2900 w 40th,41.82099749321933,-87.6972047216227
4500 s homan,41.81158667706456,-87.7090338387168
5600 s whipple,41.79161599417162,-87.69988730102699
6100 s richmond,41.78256182653357,-87.69719082656219
2300 s western ave,41.84999080099834,-87.68562084603792
5900 w walton st,41.89751248600598,-87.77255352844941
4500 n monticello,41.962975658895495,-87.71933787763267
900 n harding,41.89732082653356,-87.7249304031679
4300 w adams,41.877892486005976,-87.7330704446304
4800 w berwyn,41.97801860318321,-87.74817552411258
600 w briar,41.939211635433175,-87.64447198071791
1200 n artesian,41.90304729126709,-87.68831938691649
1600 s throop st,41.8596615,-87.65895935993444
5800 w carmen,41.9739427292344,-87.77343297306355
4200 s kedzie ave,41.817117881424025,-87.70437607146141
1600 n drake,41.91007119255115,-87.7149869930167
7600 n east lake,42.01942666610885,-87.66460621083132
2500 s homan ave,41.84613896863641,-87.7099888265622
3200 w 54th st,41.795400493071625,-87.70369178074046
5700 s homan ave,41.78965399417164,-87.70836679381365
2000 w washington,41.88318546047075,-87.67692041909515
300 s kilpatrick,41.876815499575294,-87.7427482062904
5300 w galewood,41.91503138286211,-87.75878999235687
6500 n albany,41.999408413266785,-87.70705843591647
6900 s damen ave,41.76837563914953,-87.67367886085047
4400 w congress,41.874304746360224,-87.73533924636021
2200 w jackson boulevard,41.87760448600597,-87.68164363780367
2500 n lincoln av,41.92720516522697,-87.6513875227353
1400 w oakdale,41.93523510557718,-87.66373053123397
1400 w marquette rd,41.772277486005976,-87.6593237216227
2800 n kimball,41.93204632992793,-87.71234837828894
3700 n wayne,41.94910699417162,-87.66287841038124
6 e north ave,41.91129479065245,-87.628833
7500 s peoria,41.757569329447755,-87.64667930102699
1400 w summerdale,41.97901246378897,-87.66514316472387
5200 n winthrop,41.97650400000001,-87.6577489287031
1800 w 33rd st,41.834189226894935,-87.67056403511484
6800 s morgan,41.77040274271454,-87.64941926106502
6300 s prominotory point,41.77859566197157,-87.57287752610796
3300 w irving park rd,41.95391150432783,-87.71137152844942
1600 s racine,41.859705950857204,-87.6565231424615
6800 w balmoral,41.97880270035603,-87.79760251181726
2400 n monticello,41.924665253119116,-87.71825342316583
1200 s spaulding,41.86632160261664,-87.70813881176252
2800 w leland av,41.9667618572256,-87.69983435722557
4700 w 62nd st,41.780353634235745,-87.73999213423572
700 n green st,41.89528794754458,-87.64896036652416
1100 w glenlake av,41.99237479158942,-87.65834995706341
6800 s damen ave,41.77019234400157,-87.67372704906519
4700 s laflin,41.80856063955185,-87.66259986044815
3300 w washington blv,41.88283378959984,-87.7087514624345
5100 w thomas,41.90050377772261,-87.75337977772259
3000 w lexington,41.87199987437131,-87.70104109552908
4500 s california ave,41.81178482653357,-87.6943578593108
2600 w homer,41.916675772569974,-87.69238329767204
6200 n western ave,41.994306,-87.68981796145171
600 s jefferson,41.87430368198174,-87.64248286348369
6900 s rockwell,41.76820334398171,-87.68830704908414
300 n parkside,41.88575885271813,-87.76674934482803
11000 s edbrooke av,41.694358425395926,-87.61955613399557
10100 s avenue l,41.71181450291419,-87.53649731934885
4000 n lake shore,41.954580080163886,-87.64530947986592
6400 n western ave,41.99779101620079,-87.6899206836389
600 w roscoe st,41.94375621679264,-87.6451338838155
700 w lamon,41.8931656757446,-87.74824101628927
2300 w congress,41.87504385279606,-87.68387611242784
10700 s avenue f,41.70075283236193,-87.53048930102699
3000 w 63rd st,41.77906145325738,-87.69856363780367
1700 s hamlin,41.857563387444976,-87.72007991440806
4700 s winchester,41.80845142653647,-87.67352913290254
1500 s 73rd st,41.76131548600597,-87.66224170191586
4700 s vincennes,41.809363205115424,-87.61390240244776
3900 w flournoy,41.872605525967934,-87.72311211226842
6900 s eberhart,41.768814457645696,-87.61295813180953
7900 s vernon ave,41.7510494259626,-87.61377813345253
7600 s sangamon,41.75584183236194,-87.64779934488408
2100 w wellington,41.935980631617134,-87.68075097678354
5000 n parkside,41.97208045584074,-87.76980674995994
8900 s university ave,41.73297283236195,-87.59624831934885
7900 s honore,41.750185451070315,-87.66954665917746
6500 n glenwood,42.000023046870076,-87.66562965370127
500 e saint clair,41.891006105269454,-87.62270859883698
4300 w 21st,41.852504460470755,-87.7322740284494
2600 w 38th st,41.82477650065829,-87.68985884176395
11400 s perry,41.68704149767515,-87.62569870811603
4700 n harding ave,41.966470877887595,-87.72680281882904
1200 s clinton,41.867165988221004,-87.64078563758983
5100 w ferdinand,41.88938762932567,-87.75302537019455
5200 w gladys,41.8757664532574,-87.75529127699232
7400 n winchester,42.01668397324953,-87.67910973977614
2700 n mobile av,41.92932474271453,-87.78322985209743
8000 s justine,41.748397438802016,-87.66219785209744
700 w oakdale,41.93569158137971,-87.647262947119
200 n columbus (ll) dr,41.88614316180968,-87.62069789653142
1600 s clark,41.86004964006789,-87.63030785993212
6400 s lacrosse,41.77643299417162,-87.74346785209744
5900 w erie st,41.8919255538224,-87.77224044760685
3700 w roscoe,41.942883717128566,-87.72001791182792
8000 s wood,41.748039136274464,-87.66825935209744
900 w winona,41.975330529863065,-87.65290205398462
2400 w ainslie,41.970469861682744,-87.68904786168272
5100 s pulaski rd,41.80047645795048,-87.72342413152735
2200 w 47th,41.807613679094636,-87.68133113210352
5200 s kimbark,41.800804742714526,-87.59509783377558
6900 s lawndale,41.767790072803,-87.71520879136963
2100 w iowa,41.897748630717246,-87.6796438883506
7000 s bishop av,41.766641884817375,-87.66026832656222
2100 w hubbard,41.88970749379625,-87.67967336081135
1500 w pershing,41.82320249047804,-87.66272088634656
1200 s roosevelt,41.87371858927732,-88.22891491965827
2600 n elston,41.928595661423024,-87.6827317933433
7000 s perry,41.76721307419413,-87.62827677162649
4100 w henderson,41.941799496537534,-87.72999227699232
10600 s martin luther kin,41.70088793493275,-87.65605117679932
2400 s christiana,41.84796392561604,-87.70881849128608
7200 s greenwood,41.764169479202145,-87.59828223503227
2000 n damen,41.91780743019705,-87.67767225296923
5100 w west end,41.88309662190947,-87.75279136255861
3100 w fillmore st,41.868291518754546,-87.703461
8200 s laflin st,41.74477099417163,-87.660917301027
5000 w adams st,41.87856748600598,-87.7495540284494
5900 w fillmore,41.867382643831355,-87.77179030508366
1200 w 71st pl,41.764189614998934,-87.65416811499891
10700 s avenue m,41.70080733527613,-87.53771779381363
300 w barry,41.9378337727634,-87.63737177844715
4700 s ridgeway,41.80779827699232,-87.71748035209744
2500 n pulaski,41.926373329447756,-87.72685888931808
6700 n olmsted,42.00209065602577,-87.81690743563837
2600 w hirsch,41.90667722408579,-87.69210833888044
600 n ada,41.89257031346838,-87.66086131797243
1300 w columbis,42.004579438361844,-87.66368186208828
2 s clinton,41.88179252186302,-87.64121922897787
5300 s pulaski rd,41.79695354954123,-87.72329880881728
1700 w winnemac,41.97344548600597,-87.6713306960875
5100 s cicero ave,41.79974483819032,-87.74281463347582
5700 n lincoln,41.985589988603046,-87.69939832113786
7100 s stewart,41.765111413266794,-87.63468731934886
6600 n sheridan road,42.002701491257426,-87.66084994702497
1500 e 52nd st,41.801063927650986,-87.5890361484697
3100 w 81st,41.74624246116314,-87.69992519704945
200 n hamlin,41.8831200313636,-87.72092984098894
3300 w fullerton av,41.92470951154118,-87.710994
1400 w berwyn,41.97813691148409,-87.6648118092712
3000 w 44th pl,41.813733523288754,-87.69936279466584
1300 s blue island ave,41.865228082312825,-87.65495745042395
5200 n california ave,41.97604357507646,-87.69895041038124
400 w aldine,41.94236999614203,-87.64002658447416
10900 s eberhardt,41.69626199999999,-87.61105976827841
900 e 130th pl,41.65878955707168,-87.59962802628974
2200 w 25th st,41.846708013357436,-87.68313275324113
2000 n oakley,41.917674359351615,-87.68504135935162
600 n aldine,41.94191282737787,-87.64453382737787
1900 w granville,41.994363899858435,-87.67723185856444
200 e lake st,41.885842760166994,-87.62224950000002
2300 w lemoyne st,41.90858692632081,-87.68481661739278
1000 w george st,41.934530447813174,-87.65401306473183
5400 s wentworth,41.795964040059474,-87.63060607705721
900 e 131st,41.65735948825643,-87.5993175
2900 w 25th pl,41.84557551875455,-87.69787127699232
2100 n austin,41.918011742714526,-87.77554941038125
2400 w harrison,41.87396274595108,-87.6863927459511
800 n sangamon,41.896405291326005,-87.65193238697977
7500 s green,41.75758732944775,-87.64545882656219
900 s jefferson st,41.8706225713205,-87.64235091021246
4000 w 27th st,41.84247949326839,-87.72458538988009
2800 e 95th st,41.72272151543633,-87.55638163780367
8300 s maryland,41.743854586733214,-87.60380831934884
6100 n paulina,41.993000214265116,-87.67185041427638
7200 s wolcott,41.762888077990645,-87.67109082656219
2600 w wilton,41.89843048600597,-87.6920627514571
4500 s drexel blvd,41.812991329447755,-87.60447037820957
8100 s lasalle,41.74717049827705,-87.62820520753775
2400 n linden place,41.92563912401485,-87.70242971276333
7500 s michigan,41.75822279490499,-87.62156350980095
1200 w catalpa,41.98187287539482,-87.66010387539482
2 s hamlin,41.88073771191544,-87.72082498014092
2600 s hamlin ave,41.84426112362856,-87.71971578051004
1900 w ohio st,41.892320460470735,-87.6746610313636
1900 w iowa,41.89783862225994,-87.67474339661364
6100 s justine st,41.78306122872392,-87.66313289198825
5400 w eddy,41.94504051154118,-87.76199177699232
5300 w hutchinson,41.957857486005956,-87.7599621931733
6800 s washtenaw,41.76995817920536,-87.69077287975493
4900 n lawndale,41.9703117171793,-87.7207779614517
2800 s archer ave,41.8435192816845,-87.65420939122104
4000 w fullerton,41.924500478792616,-87.72704405398464
7600 s cornell ave,41.756804717179314,-87.584588301027
1800 n ashland av,41.91434225321217,-87.66782192326592
400 w goethe,41.90556178378226,-87.63848128378227
1900 w 65th street,41.775815282346954,-87.6714728535683
1900 n mozart,41.91579782653355,-87.69821842480795
8 w elm st,41.903235786170406,-87.62899465099709
5500 n chester,41.97933162403503,-87.83910056469698
3400 w barry ave,41.937486463788964,-87.71278100291418
2800 n meade ave,41.93116401683539,-87.77844918430374
6700 s cornell,41.77327042618474,-87.58512663323962
1000 n state,41.900957077990654,-87.62837085541565
1800 s may st,41.8579061221452,-87.65489431926494
300 w 51st pl,41.80097042518672,-87.63323178178301
9200 s luella,41.72787707216227,-87.5694382099946
6700 w 64th st,41.77576146047074,-87.78868144463037
7700 s jeffery blvd,41.75510291035261,-87.57609926827841
6000 w addison,41.94579748600597,-87.776883
10800 s hoxie,41.699025136274464,-87.56076926106502
1800 e 77th st,41.755243604359045,-87.58087639564094
11800 s lafayette,41.679769081050615,-87.6239972804097
4400 s honore,41.81387697584976,-87.67120685209744
1 s seeley,41.88122664027999,-87.67778514028
11900 s michigan,41.67790171717931,-87.62054771720794
8300 s drexel st,41.74387272300768,-87.60259985209744
5900 s kenneth,41.78565740743841,-87.73399976827841
2900 s haynes court,41.84124316551432,-87.65860696977995
6500 s maplewood,41.775371077990656,-87.687237801027
700 w ancona,41.89394220792283,-87.64893982452244
2600 e 72nd st,41.7663128748429,-87.5614691220863
1400 n central park,41.906484000000006,-87.71671093591647
5000 w 45th st,41.811235454411225,-87.74850349570083
2500 s kildare,41.845707136274456,-87.73111991153505
3900 w lemoyne,41.90815378688815,-87.724089
7100 s cornell,41.7659211618097,-87.58479785209744
700 w barry av,41.93786149711447,-87.64688105398464
1300 w 76th st,41.75607776398955,-87.65686369190996
3300 w 27th st,41.84273041224141,-87.7074863881657
2300 n springfield,41.92282774854292,-87.72429793591647
400 n paulina,41.888987800998336,-87.66955085209743
2100 w highland,41.99699289358886,-87.68380989358887
400 e 62nds t,41.88425000000007,-87.63244999999996
2800 s wentworth,41.842151497085815,-87.63181941038124
1100 w washburne,41.865998612936224,-87.65429274731916
7200 s yale,41.763419413266774,-87.63099035209744
3300 w polk,41.870933453257386,-87.70857236081135
1200 w north shore av,42.00358990153148,-87.66092290153149
4600 n damen,41.9652531618097,-87.67914043591647
1900 w winona,41.97480695853517,-87.67642175637032
4800 s king drive,41.8073849686364,-87.61684931934884
400 n long,41.887809866701325,-87.76042329350716
1 e 112th st,41.69069595760074,-87.62297349198296
11400 s homan ave,41.686352549541226,-87.7055377244213
2100 w 102nd st,41.708379675136406,-87.67538190485382
2900 s prairie,41.84207279065983,-87.62043190587434
4200 w wrightwood,41.92807445325739,-87.7323235284494
2000 w 48th st,41.80675007648574,-87.6747292468932
10700 s wabash ave,41.6997539686364,-87.62215774274318
1000 e 57th st,41.79146982813346,-87.60125806657835
700 n noble,41.89443299999999,-87.66238042480795
1700 e 72nd,41.76338036583637,-87.5822766511408
2500 w arthur,41.999556658960735,-87.69246459957238
1300 w montana,41.926262778800385,-87.66042818407156
6000 s campbell ave,41.78456155536961,-87.68623931934886
6500 s francisco,41.775393837118244,-87.69578552639256
9600 s yates,41.72056986616618,-87.56473390535794
10800 s halsted st,41.697750611081226,-87.64267629313126
1200 e 54th street,41.79805751265279,-87.59652821947353
8600 s muskegon,41.73902138773156,-87.5551393265622
1200 s plymouth court,41.86701484660558,-87.62855656015074
3100 s kolin,41.83672410847938,-87.73289227076691
2700 w 38th st,41.82473044177182,-87.6922898206996
3000 w 57th st,41.79003524365947,-87.69865292042543
8800 s luella,41.735169136274465,-87.56962835209744
5100 s prairie,41.80200724345516,-87.6194569452269
4100 w grand,41.907244768919945,-87.72893111525141
7000 s east end,41.76776730391253,-87.58283883767072
1000 w 70th st,41.76699684538517,-87.64936737761518
1900 s pulaski,41.85479523980033,-87.724880301027
2800 s harding,41.84045966472388,-87.72323840316788
4100 w cornelia,41.94481949321932,-87.72931294463038
2900 n newcastle,41.93280799417161,-87.79678941038124
